URL;NAME;ADDRESS;CITY;RATINGS;ABOUT;AVG RATINGS;SERVICES;ABOUT ROOMS
https://www.tripadvisor.it/Hotel_Review-g187874-d231246-Reviews-Mercure_Villa_Romanazzi_Carducci-Bari_Province_of_Bari_Puglia.html;Mercure Villa Romanazzi Carducci;Via Capruzzi 326;70124, Bari, ;2130;Certificato di Eccellenza;4;Ristorante Servizio in camera Centro fitness con palestra/sala fitness Bar/Lounge Internet ad alta velocità gratuito (WiFi) Piscina Spa Accessibile in sedia a rotelle ;Aria condizionata Minibar Camere con accesso per disabili Camere non fumatori Camere per famiglie Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d518381-Reviews-Hi_Hotel_Bari-Bari_Province_of_Bari_Puglia.html;Hi Hotel Bari;Via Don Guanella 15/L;70124, Bari, ;519;Certificato di Eccellenza;4.5;Ristorante Centro fitness con palestra/sala fitness Servizio in camera Internet ad alta velocità gratuito (WiFi) Piscina Bar/Lounge Spa Colazione inclusa ;Aria condizionata Minibar Camere con accesso per disabili Camere non fumatori Camere per famiglie Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d9582532-Reviews-B_B_Casa_Rossella-Bari_Province_of_Bari_Puglia.html;B&B Casa Rossella;Via Ottavio Serena 9;70126, Bari, ;104;Certificato di Eccellenza;5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Accessibile in sedia a rotelle Animali domestici ammessi Hotel non fumatori Lavanderia self-service Personale multilingue Servizio lavanderia ;Aria condizionata Camere con accesso per disabili Camere non fumatori Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d6456400-Reviews-Bed_Breakfast_Oz-Bari_Province_of_Bari_Puglia.html;Bed & Breakfast Oz;Via Dante Alighieri 328;70122, Bari, ;84;Certificato di Eccellenza;5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Hotel non fumatori Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Minibar Camere non fumatori 
https://www.tripadvisor.it/Hotel_Review-g187874-d7290542-Reviews-Hotel_Imago-Bari_Province_of_Bari_Puglia.html;Hotel Imago;Via Altamura 26;70122, Bari, ;223;Certificato di Eccellenza;4.5;Internet ad alta velocità gratuito (WiFi) Bar/Lounge Accessibile in sedia a rotelle Concierge Hotel non fumatori Personale multilingue Wi-Fi pubblico ;Aria condizionata Minibar Camere con accesso per disabili Camere non fumatori Camere per famiglie Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d2329574-Reviews-La_Muraglia_B_B-Bari_Province_of_Bari_Puglia.html;La Muraglia B&B;Strada Annunziata 2;70122, Bari, ;128;Certificato di Eccellenza;5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Hotel non fumatori Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Camere non fumatori Cucinino 
https://www.tripadvisor.it/Hotel_Review-g187874-d205808-Reviews-Palace_Hotel_Bari-Bari_Province_of_Bari_Puglia.html;Palace Hotel;Via Francesco Lombardi, 13;70122, Bari, ;1183;-;4;Ristorante Servizio in camera Colazione inclusa Bar/Lounge Internet ad alta velocità gratuito (WiFi) Accessibile in sedia a rotelle Animali domestici ammessi Centro congressi con accesso a Internet ;Aria condizionata Frigorifero in camera Minibar Camere con accesso per disabili Camere non fumatori Camere per famiglie Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d237464-Reviews-Hotel_Boston-Bari_Province_of_Bari_Puglia.html;Hotel Boston;Via Nicolo' Piccinni 155;70122, Bari, ;513;-;3.5;Internet ad alta velocità gratuito (WiFi) Servizio in camera Bar/Lounge Colazione inclusa Accessibile in sedia a rotelle Concierge Lavaggio a secco Personale multilingue ;Aria condizionata Minibar Camere con accesso per disabili Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d3723945-Reviews-Palazzo_Calo-Bari_Province_of_Bari_Puglia.html;Palazzo Calò;Via Strada Lamberti, 8;70121, Bari, ;148;Certificato di Eccellenza;4.5;Internet ad alta velocità gratuito (WiFi) Hotel non fumatori Trasporti per l'aeroporto Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Camere non fumatori 
https://www.tripadvisor.it/Hotel_Review-g187874-d735957-Reviews-Zodiacus-Bari_Province_of_Bari_Puglia.html;Zodiacus;Via Roberto da Bari 101;70122, Bari, ;134;-;4;Internet ad alta velocità gratuito (WiFi) Concierge Hotel non fumatori Personale multilingue Servizio lavanderia Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Minibar Camere non fumatori Camere per famiglie Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d4893481-Reviews-Il_Trespolo_Degli_Angeli-Bari_Province_of_Bari_Puglia.html;Il Trespolo Degli Angeli;Piazzetta Sessantadue Marinai 15;70122, Bari, ;90;Certificato di Eccellenza;4.5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Hotel non fumatori Servizio lavanderia Wi-Fi pubblico ;Aria condizionata 
https://www.tripadvisor.it/Hotel_Review-g187874-d4161604-Reviews-Villa_Dafne_B_B-Bari_Province_of_Bari_Puglia.html;Villa Dafne B & B;Strada Sant'Anna 15;70126, Bari, ;68;Certificato di Eccellenza;4.5;Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Piscina Servizio in camera Animali domestici ammessi Colazione disponibile Hotel non fumatori Servizio lavanderia ;Aria condizionata Frigorifero in camera Minibar Camere non fumatori Camere per famiglie Camere per fumatori 
https://www.tripadvisor.it/Hotel_Review-g187874-d6586003-Reviews-Olive_Tree-Bari_Province_of_Bari_Puglia.html;Olive Tree;Via Scipione Crisanzio 90;70123, Bari, ;122;-;4.5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa ;Camere non fumatori Cucinino 
https://www.tripadvisor.it/Hotel_Review-g187874-d2206642-Reviews-Vittoria_Parc_Hotel-Bari_Province_of_Bari_Puglia.html;Vittoria Parc Hotel;Via Nazionale N. 10/F;70128, Bari, ;306;-;4;Piscina Servizio in camera Parcheggio gratuito Ristorante Bar/Lounge Internet ad alta velocità gratuito (WiFi) Accessibile in sedia a rotelle Concierge ;Aria condizionata Frigorifero in camera Minibar Camere con accesso per disabili Camere non fumatori Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d11796663-Reviews-B_B_Gatto_Bianco-Bari_Province_of_Bari_Puglia.html;B&B Gatto Bianco;Via Abate Giacinto Gimma 82;70122, Bari, ;77;Certificato di Eccellenza;4.5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Hotel non fumatori ;Aria condizionata Frigorifero in camera Camere non fumatori Camere per famiglie Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d6639103-Reviews-Seven_Maze_Charming_House-Bari_Province_of_Bari_Puglia.html;Seven Maze Charming House;S.S 100, Uscita MUNGIVACCA TARANTO N 13/B;70126, Bari, ;208;-;4;Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Piscina Servizio in camera Accessibile in sedia a rotelle Animali domestici ammessi Concierge Hotel non fumatori ;Aria condizionata Frigorifero in camera Minibar Camere con accesso per disabili Camere non fumatori 
https://www.tripadvisor.it/Hotel_Review-g187874-d5601862-Reviews-Bed_and_Breakfast_FLY-Bari_Province_of_Bari_Puglia.html;Bed and Breakfast FLY;Viale Gabriele d'Annunzio nø 15;70128, Bari, ;75;-;4.5;Servizio in camera Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Colazione inclusa Accessibile in sedia a rotelle Attivit… per bambini/famiglie Hotel non fumatori Servizio navetta ;Aria condizionata Minibar Cucinino 
https://www.tripadvisor.it/Hotel_Review-g187874-d4582968-Reviews-B_B_Dei_Meravigli-Bari_Province_of_Bari_Puglia.html;B&B Dei Meravigli;Strada Filioli 33;70122, Bari, ;76;-;4.5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa ;Aria condizionata Frigorifero in camera Cucinino Suite 
https://www.tripadvisor.it/Hotel_Review-g2533537-d6351696-Reviews-La_Casa_Particular-Palese_Bari_Province_of_Bari_Puglia.html;La Casa Particular;Via Nazionale 9/B 3;70128 Palese, Bari, ;40;-;5;Piscina Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Hotel non fumatori Servizio navetta Trasporti per l'aeroporto ;Aria condizionata Frigorifero in camera 
https://www.tripadvisor.it/Hotel_Review-g187874-d2391244-Reviews-Villa_Aurora_B_B-Bari_Province_of_Bari_Puglia.html;Villa Aurora B&B;Via Nazionale 8/s;70128, Bari, ;50;-;4.5;Parcheggio gratuito Colazione inclusa Internet ad alta velocità gratuito (WiFi) Hotel non fumatori Servizio navetta Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Camere non fumatori 
https://www.tripadvisor.it/Hotel_Review-g2533537-d4945471-Reviews-B_B_Simpson-Palese_Bari_Province_of_Bari_Puglia.html;B&B Simpson;Via Gabriele D'Annunzio, 19/A;70128 Palese, Bari, ;85;-;4.5;Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Colazione inclusa Colazione disponibile Personale multilingue Trasporti per l'aeroporto Wi-Fi pubblico ;Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d4766506-Reviews-B_B_Il_Gallo_di_Monopoli-Bari_Province_of_Bari_Puglia.html;B&B Il Gallo di Monopoli;Contrada San Vincenzo 204;70043, Bari, ;61;-;4.5;Parcheggio gratuito Hotel non fumatori Trasporti per l'aeroporto ;Aria condizionata Frigorifero in camera 
https://www.tripadvisor.it/Hotel_Review-g187874-d312395-Reviews-Rondo_Hotel-Bari_Province_of_Bari_Puglia.html;Rondò Hotel;Corso A. De Gasperi, 308;70125, Bari, ;251;-;3.5;Servizio in camera Ristorante Bar/Lounge Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Centro congressi con accesso a Internet Hotel non fumatori ;Aria condizionata Minibar Camere per famiglie Cucinino Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d2174988-Reviews-Hotel_Palumbo_Masseria_Sant_Anna-Bari_Province_of_Bari_Puglia.html;Hotel Palumbo Masseria Sant'Anna;Via Vittorio Veneto 31/33;70128, Bari, ;84;-;4;Bar/Lounge Internet ad alta velocità gratuito (WiFi) Servizio in camera Accessibile in sedia a rotelle Colazione disponibile Concierge Hotel non fumatori Personale multilingue ;Aria condizionata Minibar Camere con accesso per disabili Camere non fumatori 
https://www.tripadvisor.it/Hotel_Review-g2533537-d227400-Reviews-Best_Western_Hotel_La_Baia-Palese_Bari_Province_of_Bari_Puglia.html;BEST WESTERN La Baia;Via Vittorio Veneto, 29/A;70128 Palese, Bari, ;363;-;3.5;Internet ad alta velocità gratuito (WiFi) Parcheggio gratuito Servizio in camera Ristorante Bar/Lounge Accessibile in sedia a rotelle Animali domestici ammessi Centro congressi con accesso a Internet ;Aria condizionata Camere con accesso per disabili Camere non fumatori Camere per famiglie Camere per fumatori 
https://www.tripadvisor.it/Hotel_Review-g187874-d952388-Reviews-Terranobile_Metaresort-Bari_Province_of_Bari_Puglia.html;Terranobile Metaresort;Via Bitritto, 103;70124, Bari, ;275;-;4;Parcheggio gratuito Piscina Internet ad alta velocità gratuito (WiFi) Servizio in camera Bar/Lounge Spa Colazione inclusa Accessibile in sedia a rotelle ;Aria condizionata Minibar Camere con accesso per disabili Camere non fumatori Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d6698224-Reviews-B_B_Bari_Old_Town-Bari_Province_of_Bari_Puglia.html;B&B Bari Old Town;Strada Intendenza, 19;70122, Bari, ;83;-;4;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Hotel non fumatori ;Aria condizionata Camere non fumatori Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d2320783-Reviews-B_B_Villa_Longo_de_Bellis-Bari_Province_of_Bari_Puglia.html;B&B Villa Longo de Bellis;Via Tenente Saverio Noviello 3/D;70128, Bari, ;21;-;5;Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Hotel non fumatori Lavanderia self-service Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Microonde Minibar Camere non fumatori Camere per famiglie Cucinino 
https://www.tripadvisor.it/Hotel_Review-g187874-d1737557-Reviews-B_B_La_Nuit-Bari_Province_of_Bari_Puglia.html;B&B La Nuit;Caggiano Da Ponte 27/B;70128, Bari, ;46;-;4;Servizio in camera Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Hotel non fumatori Servizio di babysitter Servizio navetta ;Aria condizionata Camere non fumatori Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d237475-Reviews-Hotel_Majesti_Congressi-Bari_Province_of_Bari_Puglia.html;Hotel Majesti Congressi;Via Giovanni Gentile 97/ B;70126, Bari, ;309;-;3.5;Piscina Servizio in camera Parcheggio gratuito Ristorante Bar/Lounge Internet ad alta velocità gratuito (WiFi) Colazione inclusa Centro fitness con palestra/sala fitness ;Aria condizionata Minibar Camere con accesso per disabili Camere non fumatori Camere per fumatori Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d7808592-Reviews-Giardino_dei_Frutti-Bari_Province_of_Bari_Puglia.html;Giardino dei frutti;Via Lippolis n. 38;70127, Bari, ;20;-;4.5;Servizio in camera Internet ad alta velocità gratuito (WiFi) Colazione inclusa Parcheggio gratuito Animali domestici ammessi Hotel non fumatori Servizio navetta Trasporti per l'aeroporto ;Aria condizionata Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d481479-Reviews-Best_Western_Hotel_HR-Bari_Province_of_Bari_Puglia.html;Best Western Hotel HR;Strada Statale 96 Km 119,300;70132, Bari, ;345;-;3.5;Servizio in camera Colazione inclusa Piscina Parcheggio gratuito Ristorante Bar/Lounge Spa Internet ad alta velocità gratuito (WiFi) ;Aria condizionata Minibar Camere non fumatori Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d10293094-Reviews-Mirage_B_B-Bari_Province_of_Bari_Puglia.html;Mirage B&B;Via Bitritto 128/Bis;70124, Bari, ;39;-;4.5;Parcheggio gratuito Bar/Lounge Internet ad alta velocità gratuito (WiFi) Colazione inclusa Servizio in camera Accessibile in sedia a rotelle Animali domestici ammessi ;Aria condizionata Cucinino 
https://www.tripadvisor.it/Hotel_Review-g187874-d6407373-Reviews-B_B_Borgo_S_Nicola-Bari_Province_of_Bari_Puglia.html;B&B Borgo S. Nicola;Vico San Luca 4;70129, Bari, ;57;-;4;Internet ad alta velocità gratuito (WiFi) ;Aria condizionata Frigorifero in camera Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d13838981-Reviews-Kaktus-Bari_Province_of_Bari_Puglia.html;Kaktus;Via Alessandro Manzoni n. 93;70122, Bari, ;15;-;-;-;--
https://www.tripadvisor.it/Hotel_Review-g187874-d8286733-Reviews-B_B_Clorinda-Bari_Province_of_Bari_Puglia.html;B&B Clorinda;Via Abate Gimma 171;70122, Bari, ;29;-;4.5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Hotel non fumatori Servizio lavanderia Servizio navetta Trasporti per l'aeroporto ;Aria condizionata Frigorifero in camera Microonde Minibar Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g635875-d1149307-Reviews-B_B_dei_Serafini-Polignano_a_Mare_Province_of_Bari_Puglia.html;Boutique B&B La Casa nel Sole;Via Michele Cifarelli, 10;70124, Bari, ;40;-;5;Internet ad alta velocità gratuito (WiFi) Colazione disponibile Hotel non fumatori Lavanderia self-service Personale multilingue Sale riunioni Strutture per conferenze ;Aria condizionata Frigorifero in camera Microonde Camere non fumatori Camere per famiglie Suite 
https://www.tripadvisor.it/Hotel_Review-g187874-d10193645-Reviews-B_B_Villa_Pallante-Bari_Province_of_Bari_Puglia.html;B&B Villa Pallante;Corso Alcide De' Gasperi 513;70125, Bari, ;20;-;4;Aria condizionata Frigorifero in camera Microonde Minibar Cucinino ;STILE DELL'HOTEL Conveniente 
https://www.tripadvisor.it/Hotel_Review-g187874-d13825981-Reviews-Travel_B_B-Bari_Province_of_Bari_Puglia.html;Travel B&B;Piazza Aldo Moro 8;70122, Bari, ;13;-;4.5;-;-
https://www.tripadvisor.it/Hotel_Review-g187874-d10450419-Reviews-B_B_Levantino-Bari_Province_of_Bari_Puglia.html;B&B Levantino;Strada Arco Spirito Santo 13;70122, Bari, ;9;-;-;-;--
https://www.tripadvisor.it/Hotel_Review-g187874-d1825922-Reviews-Visa_Residence_Albergo_Residenziale-Bari_Province_of_Bari_Puglia.html;Visa Residence Albergo Residenziale;Via Dante Alighieri 461/a;70123, Bari, ;27;-;4.5;Internet ad alta velocità gratuito (WiFi) Accessibile in sedia a rotelle Animali domestici ammessi Concierge Personale multilingue Servizio lavanderia Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Microonde Camere con accesso per disabili Camere non fumatori Camere per famiglie Cucinino 
https://www.tripadvisor.it/Hotel_Review-g187874-d4741634-Reviews-B_B_Sant_Anna-Bari_Province_of_Bari_Puglia.html;B&B Sant'Anna;Strada Palazzo di Citta' 17;70122, Bari, ;46;-;4.5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa Hotel non fumatori Wi-Fi pubblico ;Aria condizionata Frigorifero in camera Camere non fumatori Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g635875-d5499134-Reviews-Il_Cigno_B_B-Polignano_a_Mare_Province_of_Bari_Puglia.html;Il Cigno;Corso Cavour 118;70121, Bari, ;22;-;5;Internet ad alta velocità gratuito (WiFi) Colazione inclusa ;Suite 
https://www.tripadvisor.it/Hotel_Review-g2533537-d6401630-Reviews-Santos_B_B-Palese_Bari_Province_of_Bari_Puglia.html;Santos B&B;Traversa di Via Napoli 6;70127 Palese, Bari, ;27;-;5;Internet ad alta velocità gratuito (WiFi) Servizio navetta Trasporti per l'aeroporto Wi-Fi pubblico ;Aria condizionata 
https://www.tripadvisor.it/Hotel_Review-g2533537-d7125037-Reviews-La_Dimora_Bed_Breakfast-Palese_Bari_Province_of_Bari_Puglia.html;La Dimora Bed & Breakfast;Via Napoli, 414;70132 Palese, Bari, ;41;-;4.5;Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Colazione inclusa Animali domestici ammessi Servizio navetta Trasporti per l'aeroporto Wi-Fi pubblico ;Aria condizionata 
https://www.tripadvisor.it/Hotel_Review-g187874-d8714436-Reviews-Residenza_Piazza_Moro_B_B-Bari_Province_of_Bari_Puglia.html;Residenza Piazza Moro B&B;Piazza Aldo Moro 8;70122, Bari, ;20;-;5;Internet ad alta velocità gratuito (WiFi) Hotel non fumatori Servizio di babysitter ;Aria condizionata Camere per famiglie 
https://www.tripadvisor.it/Hotel_Review-g187874-d6419993-Reviews-Le_Sete-Bari_Province_of_Bari_Puglia.html;Le Sete;Strada Torre di Mizzo 8;70126, Bari, ;22;-;4.5;Parcheggio gratuito Internet ad alta velocità gratuito (WiFi) Wi-Fi pubblico ;STILE DELL'HOTEL Per famiglie Caratteristico 
https://www.tripadvisor.it/Hotel_Review-g187874-d10202608-Reviews-Sisters_Residence-Bari_Province_of_Bari_Puglia.html;Sisters Residence;Strada San Luca 27/1;70122, Bari, ;18;-;4.5;Bar/Lounge Internet ad alta velocità gratuito (WiFi) Hotel non fumatori ;Aria condizionata 
https://www.tripadvisor.it/Hotel_Review-g187874-d7593584-Reviews-B_B_Vittorio_Emanuele-Bari_Province_of_Bari_Puglia.html;B&B Vittorio Emanuele;Corso Vittorio Emanuele II 124;70122, Bari, ;20;-;4.5;Internet ad alta velocità gratuito (WiFi) Hotel non fumatori ;Aria condizionata Microonde Cucinino 
